file,split,zone_raw,color_raw,defect_code,bbox_cx,bbox_cy,bbox_area,match_level,distance,defect_id,inspection_id,dd_defect_type,dd_zone,dd_color,dd_severity,dd_rework,dd_rework_min,dd_area_mm2,dd_x_mm,dd_y_mm,dd_confidence
trunk_gray_000551,train,trunk,gray,SCR,0.694922,0.649306,0.022408,exact_3,0.0941,DEF0000025346,INS0002136803,SCR,TRUNK,YW6,MINOR,N,15,423.62,1371.6,522.4,0.9155
trunk_green_000052,train,trunk,green,DNT,0.3,0.723611,0.010421,exact_2,0.0565,DEF0000026786,INS0002663255,DNT,TRUNK,SWP,MAJOR,Y,45,296.01,559.8,615.8,0.8998
trunk_green_000052,train,trunk,green,ORG,0.26875,0.847222,0.007656,exact_2,0.0607,DEF0000077001,INS0002513749,ORG,TRUNK,SSS,MINOR,N,20,111.11,573.0,761.3,0.9813
trunk_green_000135,train,trunk,green,SCR,0.646875,0.860417,0.011059,exact_2,0.0286,DEF0000046992,INS0000402664,SCR,TRUNK,R4M,MINOR,Y,15,298.02,1348.5,729.9,0.8898
trunk_green_000493,train,trunk,green,GAP,0.536719,0.543056,0.014332,exact_2,0.0636,DEF0000027200,INS0001415932,GAP,TRUNK,P2W,CRITICAL,Y,60,108.81,1511.1,570.5,0.9575
trunk_green_000493,train,trunk,green,DST,0.462109,0.110417,0.002393,exact_2,0.0821,DEF0000071326,INS0002701228,DST,TRUNK,C5G,MINOR,N,10,63.08,875.7,68.0,0.8605
trunk_green_000585,train,trunk,green,SCR,0.890625,0.922917,0.004219,exact_2,0.0212,DEF0000112056,INS0000304626,SCR,TRUNK,P2W,MINOR,N,15,91.63,1925.1,795.9,0.9435
trunk_green_000591,train,trunk,green,PDR,0.155469,0.48125,0.001931,exact_2,0.0539,DEF0000006772,INS0002784768,PDR,TRUNK,P2W,MINOR,Y,25,64.16,167.8,682.3,0.8842
trunk_green_000663,train,trunk,green,DNT,0.864844,0.291667,0.015625,exact_2,0.0275,DEF0000118557,INS0001163145,DNT,TRUNK,B3L,MAJOR,Y,45,415.62,1827.5,217.5,0.9252
trunk_green_000663,train,trunk,green,SCR,0.827344,0.455556,0.007986,exact_2,0.0483,DEF0000039290,INS0000642074,SCR,TRUNK,B3L,MINOR,N,15,222.4,1793.2,362.5,0.8871
trunk_green_000663,train,trunk,green,SCR,0.573047,0.748611,0.016218,exact_2,0.0266,DEF0000124513,INS0000263296,SCR,TRUNK,SSS,MINOR,N,15,374.83,1234.8,603.0,0.9609
trunk_green_000692,train,trunk,green,SCR,0.527344,0.334028,0.003724,exact_2,0.0502,DEF0000083929,INS0000928663,SCR,TRUNK,W8Y,MINOR,N,15,81.01,1139.1,282.4,0.9555
trunk_green_000729,train,trunk,green,PBB,0.608594,0.207639,0.003464,exact_2,0.0298,DEF0000046282,INS0001807410,PBB,TRUNK,B3L,MINOR,N,30,105.03,1332.6,131.1,0.8531
trunk_navy_000025,train,trunk,navy,DNT,0.7375,0.845833,0.008403,exact_2,0.0599,DEF0000097443,INS0002593333,DNT,TRUNK,C5G,MAJOR,Y,45,231.81,1511.5,780.4,0.9518
trunk_navy_000025,train,trunk,navy,SCR,0.470313,0.79375,0.001881,exact_2,0.0261,DEF0000055249,INS0002287426,SCR,TRUNK,SSS,MINOR,N,15,8.31,954.8,658.6,0.9279
trunk_navy_000025,train,trunk,navy,ORG,0.342969,0.281944,0.008789,exact_2,0.051,DEF0000162737,INS0002117019,ORG,TRUNK,N5M,MINOR,N,20,148.75,854.8,227.6,0.9678
trunk_navy_000026,train,trunk,navy,DST,0.373047,0.71875,0.003272,exact_2,0.0232,DEF0000151112,INS0000090417,DST,TRUNK,P2W,MINOR,N,10,222.91,838.2,651.4,0.9859
trunk_navy_000089,train,trunk,navy,SCR,0.607422,0.247222,0.005276,exact_2,0.04,DEF0000112064,INS0002572303,SCR,TRUNK,P2W,MINOR,N,15,148.66,1248.5,202.0,0.861
trunk_navy_000098,train,trunk,navy,DNT,0.121875,0.522222,0.013611,exact_2,0.0646,DEF0000104505,INS0001554487,DNT,TRUNK,W8Y,MAJOR,Y,45,353.73,183.3,441.5,0.9645
trunk_navy_000430,train,trunk,navy,DNT,0.2625,0.779167,0.01615,exact_2,0.0615,DEF0000033842,INS0002831943,DNT,TRUNK,R4M,MAJOR,Y,45,447.1,483.4,679.8,0.987
trunk_navy_000520,train,trunk,navy,SCR,0.641797,0.670833,0.003047,exact_2,0.0373,DEF0000039538,INS0002801448,SCR,TRUNK,P2W,MINOR,N,15,43.67,1427.5,536.7,0.9455
trunk_pearl_white_000004,train,trunk,white,ORG,0.803125,0.654167,0.007296,exact_3,0.1626,DEF0000052395,INS0001195282,ORG,TRUNK,P2W,MINOR,N,20,77.14,1708.4,530.7,0.9503
trunk_pearl_white_000021,train,trunk,white,DST,0.420312,0.200694,0.002146,exact_3,0.1873,DEF0000004519,INS0002730210,DST,TRUNK,P2W,MINOR,N,10,40.05,649.0,189.4,0.9667
trunk_pearl_white_000021,train,trunk,white,ORG,0.745313,0.604167,0.012192,exact_3,0.073,DEF0000049806,INS0002498458,ORG,TRUNK,P2W,MINOR,Y,20,292.62,1646.2,595.5,0.9817
trunk_pearl_white_000049,train,trunk,white,SCR,0.133594,0.207639,0.011621,exact_3,0.0931,DEF0000013023,INS0000083991,SCR,TRUNK,P2W,MINOR,N,15,334.21,291.4,139.4,0.9126
trunk_pearl_white_000403,train,trunk,white,ORG,0.085938,0.511111,0.012192,exact_3,0.0912,DEF0000015971,INS0002273347,ORG,TRUNK,P2W,MINOR,Y,20,261.36,177.3,435.8,0.9803
trunk_pearl_white_000561,train,trunk,white,DNT,0.507031,0.345833,0.004727,exact_3,0.0494,DEF0000004300,INS0000360020,DNT,TRUNK,P2W,MAJOR,Y,45,82.27,1105.1,285.4,0.9549
trunk_pearl_white_000653,train,trunk,white,ORG,0.190625,0.415278,0.01,exact_3,0.1821,DEF0000045846,INS0000546114,ORG,TRUNK,P2W,MINOR,N,20,196.54,180.6,385.1,0.8579
trunk_pearl_white_000740,train,trunk,white,PBB,0.219141,0.790278,0.002984,exact_3,0.0641,DEF0000076853,INS0000908278,PBB,TRUNK,P2W,MINOR,Y,30,89.05,481.6,678.4,0.9585
trunk_pearl_white_000768,train,trunk,white,SCR,0.621484,0.297917,0.011012,exact_3,0.0292,DEF0000125645,INS0002132972,SCR,TRUNK,P2W,MINOR,N,15,287.68,1384.5,277.3,0.9039
trunk_pearl_white_000768,train,trunk,white,DST,0.152344,0.876389,0.003516,exact_3,0.1443,DEF0000064203,INS0000875908,DST,TRUNK,P2W,MINOR,N,10,268.69,271.2,678.9,0.8591
trunk_red_000078,train,trunk,red,SCR,0.801172,0.572917,0.019973,exact_3,0.0961,DEF0000125067,INS0001564353,SCR,TRUNK,R4M,MINOR,N,15,441.85,1722.9,424.1,0.9637
trunk_red_000359,train,trunk,red,DST,0.541406,0.75625,0.003581,exact_3,0.1023,DEF0000060618,INS0002170377,DST,TRUNK,R4M,MINOR,N,10,278.05,1164.5,628.1,0.8738
trunk_red_000369,train,trunk,red,DNT,0.753906,0.345833,0.010421,exact_3,0.0964,DEF0000087147,INS0001450970,DNT,TRUNK,R4M,MAJOR,Y,45,295.19,1625.3,202.1,0.9389
trunk_red_000369,train,trunk,red,GAP,0.502734,0.597917,0.028325,exact_3,0.1279,DEF0000034441,INS0001839311,GAP,TRUNK,R4M,CRITICAL,Y,60,315.15,947.1,772.9,0.8988
trunk_red_000374,train,trunk,red,SCR,0.588672,0.89375,0.003237,exact_3,0.1525,DEF0000107892,INS0001460707,SCR,TRUNK,R4M,MINOR,Y,15,35.08,1447.5,671.1,0.9483
trunk_red_000397,train,trunk,red,DST,0.502344,0.868056,0.004583,exact_3,0.4762,DEF0000108504,INS0000211640,DST,TRUNK,R4M,MINOR,N,10,482.91,222.2,696.9,0.9639
trunk_red_000397,train,trunk,red,PBB,0.463281,0.545139,0.002135,exact_3,0.0275,DEF0000011160,INS0002417985,PBB,TRUNK,R4M,MINOR,N,30,32.65,792.0,464.4,0.9841
trunk_red_000704,train,trunk,red,DST,0.750781,0.715278,0.003646,exact_3,0.1033,DEF0000052194,INS0001438431,DST,TRUNK,R4M,MINOR,N,10,376.99,1491.5,706.3,0.889
trunk_silver_000014,train,trunk,silver,DNT,0.164844,0.204167,0.015109,exact_3,0.0304,DEF0000057586,INS0001177996,DNT,TRUNK,SWP,MAJOR,Y,45,404.51,345.4,152.0,0.8768
trunk_silver_000014,train,trunk,silver,SCR,0.899219,0.202778,0.019184,exact_3,0.1086,DEF0000128287,INS0001844710,SCR,TRUNK,SWP,MINOR,N,15,432.77,1827.9,103.8,0.8542
trunk_silver_000014,train,trunk,silver,CRK,0.476953,0.358333,0.018681,exact_3,0.1459,DEF0000026319,INS0001918639,CRK,TRUNK,SWP,CRITICAL,Y,90,301.29,753.9,156.5,0.9133
trunk_silver_000027,train,trunk,silver,SCR,0.466797,0.836111,0.003744,exact_3,0.0734,DEF0000117610,INS0001108096,SCR,TRUNK,SWP,MINOR,Y,15,26.19,972.0,714.2,0.9109
trunk_silver_000027,train,trunk,silver,GAP,0.487891,0.25625,0.030088,exact_3,0.1992,DEF0000079837,INS0000675806,GAP,TRUNK,SWP,CRITICAL,Y,60,345.29,973.4,91.5,0.9295
trunk_silver_000027,train,trunk,silver,DST,0.417969,0.428472,0.004097,exact_3,0.0769,DEF0000134715,INS0000768163,DST,TRUNK,SWP,MINOR,N,10,423.21,775.7,368.4,0.9421
trunk_silver_000030,train,trunk,silver,PDR,0.795312,0.402083,0.003288,exact_3,0.1149,DEF0000125978,INS0000482646,PDR,TRUNK,SWP,MINOR,Y,25,359.72,1657.0,563.7,0.9899
trunk_silver_000063,train,trunk,silver,SCR,0.60625,0.252778,0.004583,exact_3,0.0459,DEF0000016857,INS0002985991,SCR,TRUNK,SWP,MINOR,N,15,88.96,1355.3,232.5,0.9302
trunk_silver_000162,train,trunk,silver,PBB,0.605859,0.831944,0.004679,exact_3,0.1324,DEF0000073005,INS0000206215,PBB,TRUNK,SWP,MINOR,Y,30,321.92,1214.4,726.8,0.9512
trunk_silver_000232,train,trunk,silver,CRK,0.361719,0.777083,0.012198,exact_3,0.0862,DEF0000117857,INS0002404474,CRK,TRUNK,SWP,CRITICAL,Y,90,171.34,568.6,722.6,0.9342
trunk_silver_000299,train,trunk,silver,PBB,0.636328,0.552083,0.005016,exact_3,0.0624,DEF0000141902,INS0002678045,PBB,TRUNK,SWP,MINOR,N,30,296.72,1402.3,499.4,0.9407
trunk_silver_000299,train,trunk,silver,SCR,0.630078,0.1625,0.014653,exact_3,0.0821,DEF0000126104,INS0001965653,SCR,TRUNK,SWP,MINOR,Y,15,361.11,1496.3,103.3,0.8594
trunk_silver_000316,train,trunk,silver,DNT,0.088281,0.448611,0.009184,exact_3,0.0883,DEF0000170707,INS0001377235,DNT,TRUNK,SWP,MAJOR,Y,45,246.47,191.7,307.0,0.9135
trunk_silver_000316,train,trunk,silver,PBB,0.55,0.302083,0.003711,exact_3,0.0195,DEF0000113289,INS0002316264,PBB,TRUNK,SWP,MINOR,N,30,125.38,1098.4,214.4,0.9335
trunk_silver_000531,train,trunk,silver,CRK,0.342969,0.243056,0.010313,exact_3,0.0612,DEF0000073749,INS0000336709,CRK,TRUNK,SWP,CRITICAL,Y,90,103.13,372.0,156.2,0.9734
trunk_silver_000595,train,trunk,silver,PBB,0.920312,0.161111,0.004288,exact_3,0.0337,DEF0000007019,INS0000174148,PBB,TRUNK,SWP,MINOR,N,30,217.47,1979.2,59.8,0.9472
trunk_white_000126,train,trunk,white,ORG,0.272656,0.448611,0.008789,exact_3,0.1061,DEF0000102144,INS0000741195,ORG,TRUNK,P2W,MINOR,N,20,145.9,718.1,441.1,0.94
trunk_white_000185,train,trunk,white,DST,0.351953,0.244444,0.003329,exact_3,0.1103,DEF0000052813,INS0000061703,DST,TRUNK,P2W,MINOR,N,10,179.68,842.0,105.0,0.9488
trunk_white_000381,train,trunk,white,GAP,0.526172,0.663194,0.027127,exact_3,0.1402,DEF0000163876,INS0000055857,GAP,TRUNK,P2W,CRITICAL,Y,60,379.52,1404.8,687.2,0.9064
trunk_white_000470,train,trunk,white,DNT,0.544531,0.777778,0.004727,exact_3,0.1015,DEF0000096529,INS0001722022,DNT,TRUNK,P2W,MAJOR,Y,45,79.54,1298.4,780.2,0.8639
trunk_white_000610,train,trunk,white,GAP,0.492969,0.5875,0.026614,exact_3,0.0872,DEF0000074906,INS0001083546,GAP,TRUNK,P2W,CRITICAL,Y,60,325.62,799.1,657.3,0.8799
trunk_white_000610,train,trunk,white,DST,0.072266,0.784028,0.002243,exact_3,0.084,DEF0000137683,INS0002645394,DST,TRUNK,P2W,MINOR,N,10,55.24,138.5,661.8,0.8871
trunk_white_000614,train,trunk,white,PDR,0.339844,0.470833,0.003229,exact_3,0.0867,DEF0000144453,INS0000091708,PDR,TRUNK,P2W,MINOR,Y,25,296.56,579.7,699.7,0.9377
trunk_white_000620,train,trunk,white,SCR,0.658203,0.74375,0.019335,exact_3,0.0372,DEF0000076030,INS0001681419,SCR,TRUNK,P2W,MINOR,N,15,407.04,1455.4,632.8,0.867
trunk_white_000620,train,trunk,white,SCR,0.651563,0.216667,0.003819,exact_3,0.0894,DEF0000106934,INS0001354205,SCR,TRUNK,P2W,MINOR,Y,15,102.88,1371.4,136.3,0.9563
trunk_white_000620,train,trunk,white,DNT,0.610156,0.686111,0.003906,exact_3,0.0891,DEF0000084988,INS0000507205,DNT,TRUNK,P2W,MAJOR,Y,45,7.69,1483.6,608.1,0.9878
trunk_white_000631,train,trunk,white,DST,0.161719,0.117361,0.002446,exact_3,0.1241,DEF0000120898,INS0002487561,DST,TRUNK,P2W,MINOR,Y,10,53.02,411.2,150.6,0.9166
trunk_white_000796,train,trunk,white,GAP,0.263672,0.500694,0.014899,exact_3,0.1791,DEF0000089992,INS0000025761,GAP,TRUNK,P2W,CRITICAL,Y,60,123.89,374.5,509.9,0.9031
bumper_black_000889,val,bumper,black,DNT,0.382031,0.815278,0.010421,exact_3,0.0542,DEF0000025471,INS0000191171,DNT,BUMPER_F,B3L,MAJOR,Y,45,297.05,899.6,766.0,0.9126
bumper_black_000995,val,bumper,black,SCR,0.65,0.571528,0.004479,exact_3,0.0762,DEF0000038324,INS0000457831,SCR,BUMPER_R,B3L,MINOR,Y,15,113.28,1297.3,505.8,0.88
bumper_black_000995,val,bumper,black,GAP,0.491797,0.740278,0.031569,exact_3,0.089,DEF0000147119,INS0000148486,GAP,BUMPER_F,B3L,CRITICAL,Y,60,401.78,950.8,783.8,0.9708
bumper_blue_000880,val,bumper,blue,DST,0.898828,0.355556,0.002127,exact_3,0.0787,DEF0000170368,INS0000009021,DST,BUMPER_R,ABP,MINOR,N,10,19.95,1832.0,249.8,0.9829
bumper_blue_000941,val,bumper,blue,DST,0.617188,0.239583,0.002734,exact_3,0.0948,DEF0000043552,INS0001345947,DST,BUMPER_R,ABP,MINOR,Y,10,130.9,1379.8,122.6,0.9738
bumper_blue_000941,val,bumper,blue,DST,0.240625,0.370833,0.003498,exact_3,0.097,DEF0000052537,INS0002471171,DST,BUMPER_R,ABP,MINOR,N,10,319.95,511.3,301.1,0.9096
bumper_blue_000950,val,bumper,blue,SCR,0.757031,0.671528,0.002396,exact_3,0.0859,DEF0000052742,INS0002240638,SCR,BUMPER_R,ABP,MINOR,N,15,43.82,1579.8,513.1,0.9737
bumper_blue_000991,val,bumper,blue,SCR,0.735938,0.333333,0.006593,exact_3,0.0612,DEF0000019214,INS0001221134,SCR,BUMPER_R,ABP,MINOR,N,15,185.94,1621.9,333.4,0.9308
bumper_bronze_000810,val,bumper,bronze,CRK,0.906641,0.188889,0.01365,exact_2,0.0573,DEF0000080919,INS0002903142,CRK,BUMPER_F,B3L,CRITICAL,Y,90,168.51,1829.7,82.1,0.8911
bumper_bronze_000810,val,bumper,bronze,DNT,0.623437,0.641667,0.007656,exact_2,0.031,DEF0000155815,INS0002257288,DNT,BUMPER_R,YW6,MAJOR,Y,45,185.03,1378.7,513.1,0.9015
bumper_gray_000829,val,bumper,gray,DST,0.309766,0.815972,0.002783,exact_3,0.1034,DEF0000168621,INS0001342438,DST,BUMPER_F,YW6,MINOR,N,10,110.76,911.3,716.7,0.987
bumper_gray_000896,val,bumper,gray,DNT,0.221875,0.283333,0.004444,exact_3,0.0702,DEF0000118148,INS0000507096,DNT,BUMPER_F,YW6,MAJOR,Y,45,58.62,392.5,255.8,0.8872
bumper_gray_000921,val,bumper,gray,SCR,0.746875,0.279861,0.009766,exact_3,0.0196,DEF0000047250,INS0002570298,SCR,BUMPER_F,YW6,MINOR,N,15,257.03,1602.3,251.6,0.8844
bumper_green_000822,val,bumper,green,GAP,0.376563,0.482639,0.014141,exact_2,0.0623,DEF0000169261,INS0000129219,GAP,BUMPER_F,R4M,CRITICAL,Y,60,88.94,258.4,359.2,0.8682
bumper_green_000822,val,bumper,green,SCR,0.898438,0.761806,0.015877,exact_2,0.0488,DEF0000049914,INS0002700871,SCR,BUMPER_F,C5G,MINOR,N,15,395.94,1984.6,646.5,0.8899
bumper_green_000970,val,bumper,green,DNT,0.9,0.481944,0.004171,exact_2,0.046,DEF0000002857,INS0002310852,DNT,BUMPER_R,W8Y,MAJOR,Y,45,48.42,1965.8,388.4,0.9331
bumper_pearl_white_000853,val,bumper,white,ORG,0.726562,0.305556,0.005942,exact_3,0.1097,DEF0000081376,INS0002598539,ORG,BUMPER_F,P2W,MINOR,N,20,42.0,1477.5,169.5,0.9771
bumper_pearl_white_000853,val,bumper,white,SCR,0.595703,0.460417,0.012258,exact_3,0.0372,DEF0000063508,INS0001561358,SCR,BUMPER_R,P2W,MINOR,N,15,297.54,1259.1,422.2,0.9101
bumper_pearl_white_000853,val,bumper,white,DST,0.814453,0.408333,0.004375,exact_3,0.0706,DEF0000034288,INS0000888083,DST,BUMPER_F,P2W,MINOR,N,10,457.89,1833.4,330.8,0.9362
bumper_pearl_white_000953,val,bumper,white,ORG,0.864062,0.509722,0.009184,exact_3,0.0756,DEF0000117332,INS0002449306,ORG,BUMPER_F,P2W,MINOR,N,20,203.27,1780.1,409.4,0.8893
bumper_pearl_white_000953,val,bumper,white,ORG,0.514844,0.7625,0.009184,exact_3,0.0928,DEF0000113443,INS0001854300,ORG,BUMPER_R,P2W,MINOR,N,20,214.82,1134.0,665.5,0.9317
bumper_pearl_white_000953,val,bumper,white,SCR,0.420312,0.173611,0.01628,exact_3,0.0718,DEF0000058332,INS0001955050,SCR,BUMPER_R,P2W,MINOR,Y,15,383.56,876.2,77.4,0.9777
bumper_red_000857,val,bumper,red,SCR,0.321094,0.320833,0.012891,exact_3,0.0559,DEF0000144444,INS0000934564,SCR,BUMPER_F,R4M,MINOR,N,15,303.62,575.1,314.8,0.9229
bumper_red_000857,val,bumper,red,DST,0.354297,0.461111,0.004375,exact_3,0.0451,DEF0000027764,INS0001233409,DST,BUMPER_F,R4M,MINOR,N,10,483.82,720.9,406.6,0.924
bumper_red_000857,val,bumper,red,SCR,0.292187,0.195139,0.024032,exact_3,0.0414,DEF0000138373,INS0002349542,SCR,BUMPER_F,R4M,MINOR,N,15,475.53,491.3,171.2,0.8778
bumper_red_000898,val,bumper,red,PBB,0.088281,0.708333,0.005694,exact_3,0.1791,DEF0000025979,INS0000766690,PBB,BUMPER_R,R4M,MINOR,N,30,382.32,283.8,772.1,0.9311
bumper_silver_000827,val,bumper,silver,SCR,0.356641,0.919444,0.027305,exact_3,0.0468,DEF0000144644,INS0001380291,SCR,BUMPER_R,SWP,MINOR,N,15,497.87,555.9,782.0,0.9421
bumper_silver_000854,val,bumper,silver,SCR,0.683594,0.839583,0.004844,exact_3,0.0313,DEF0000051143,INS0002270696,SCR,BUMPER_F,SWP,MINOR,Y,15,122.2,1428.9,713.5,0.858
bumper_silver_000945,val,bumper,silver,PBB,0.399219,0.491667,0.00237,exact_3,0.0747,DEF0000124392,INS0001180561,PBB,BUMPER_R,SWP,MINOR,N,30,18.51,643.7,379.6,0.8615
bumper_silver_000945,val,bumper,silver,DNT,0.464062,0.416667,0.010851,exact_3,0.0807,DEF0000146630,INS0002781500,DNT,BUMPER_R,SWP,MAJOR,Y,45,295.87,1058.3,280.3,0.8548
bumper_white_000808,val,bumper,white,GAP,0.747266,0.486111,0.012029,exact_3,0.1118,DEF0000055595,INS0001851199,GAP,BUMPER_R,P2W,CRITICAL,Y,60,18.62,1830.1,333.1,0.9352
bumper_white_000811,val,bumper,white,DNT,0.503906,0.327778,0.012656,exact_3,0.0196,DEF0000027718,INS0000152419,DNT,BUMPER_R,P2W,MAJOR,Y,45,365.22,1116.4,243.9,0.8833
bumper_white_000968,val,bumper,white,PBB,0.464453,0.247917,0.003669,exact_3,0.085,DEF0000146024,INS0000287199,PBB,BUMPER_F,P2W,MINOR,N,30,153.36,858.5,90.4,0.8563
bumper_white_000968,val,bumper,white,PBB,0.744922,0.352083,0.005264,exact_3,0.1105,DEF0000055718,INS0001959736,PBB,BUMPER_R,P2W,MINOR,N,30,308.49,1775.4,267.2,0.9555
fender_black_000807,val,fender,black,PDR,0.35625,0.188889,0.001992,exact_3,0.0477,DEF0000060412,INS0001734032,PDR,FF,B3L,MINOR,Y,25,131.63,701.0,81.9,0.9197
fender_black_000807,val,fender,black,PBB,0.248438,0.490972,0.005046,exact_3,0.0334,DEF0000096242,INS0002005949,PBB,RF,B3L,MINOR,N,30,310.54,559.0,387.0,0.8927
fender_black_000984,val,fender,black,SCR,0.853516,0.518056,0.018021,exact_3,0.0555,DEF0000069226,INS0002395714,SCR,RF,B3L,MINOR,N,15,375.72,1894.5,451.0,0.9233
fender_blue_000831,val,fender,blue,DST,0.789453,0.554861,0.003773,exact_3,0.1023,DEF0000094364,INS0002343422,DST,RF,ABP,MINOR,N,10,386.18,1551.3,429.9,0.9458
fender_blue_000938,val,fender,blue,PDR,0.457031,0.218056,0.001719,exact_3,0.1036,DEF0000030634,INS0001502900,PDR,FF,ABP,MINOR,N,25,21.33,811.6,186.7,0.8929
fender_blue_000938,val,fender,blue,DNT,0.244531,0.798611,0.012656,exact_3,0.0408,DEF0000022651,INS0000623269,DNT,FF,ABP,MAJOR,Y,45,368.82,473.6,714.5,0.8776
fender_blue_000997,val,fender,blue,SCR,0.525,0.7875,0.004271,exact_3,0.0728,DEF0000158039,INS0001945788,SCR,FF,ABP,MINOR,N,15,70.33,1091.5,602.9,0.9124
fender_blue_000997,val,fender,blue,DNT,0.659375,0.179167,0.008789,exact_3,0.0529,DEF0000096094,INS0002165276,DNT,RF,ABP,MAJOR,Y,45,228.54,1501.3,122.5,0.9204
fender_blue_000997,val,fender,blue,SCR,0.730859,0.897222,0.013277,exact_3,0.0372,DEF0000011171,INS0002384278,SCR,RF,ABP,MINOR,N,15,328.06,1481.4,753.9,0.8652
fender_bronze_000835,val,fender,bronze,DST,0.135547,0.730556,0.004102,exact_2,0.0817,DEF0000093748,INS0001136162,DST,RF,V5P,MINOR,Y,10,427.02,315.6,715.3,0.978
fender_bronze_000840,val,fender,bronze,GAP,0.519141,0.739583,0.027527,exact_2,0.0266,DEF0000169465,INS0002162843,GAP,RF,V5P,CRITICAL,Y,60,323.79,1277.4,794.8,0.9766
fender_bronze_000840,val,fender,bronze,PBB,0.516406,0.170833,0.003273,exact_2,0.0446,DEF0000063483,INS0002398899,PBB,RF,ABP,MINOR,N,30,81.42,1051.1,104.5,0.9527
fender_bronze_000866,val,fender,bronze,DST,0.889453,0.8625,0.002986,exact_2,0.0536,DEF0000082758,INS0001934790,DST,RF,TW3,MINOR,N,10,147.96,1826.6,757.6,0.85
fender_bronze_000866,val,fender,bronze,CRK,0.9125,0.629167,0.022361,exact_2,0.0652,DEF0000142415,INS0001423474,CRK,RF,B3L,CRITICAL,Y,90,416.79,1863.2,547.0,0.8734
fender_bronze_000977,val,fender,bronze,DNT,0.375781,0.222222,0.006601,exact_2,0.0489,DEF0000039337,INS0000845450,DNT,FF,YW6,MAJOR,Y,45,133.65,856.8,136.1,0.9779
fender_gray_000834,val,fender,gray,DNT,0.910937,0.366667,0.01,exact_3,0.0814,DEF0000169403,INS0002570089,DNT,RF,YW6,MAJOR,Y,45,277.29,1846.0,319.1,0.9653
fender_gray_000871,val,fender,gray,SCR,0.608594,0.302778,0.003854,exact_3,0.0511,DEF0000103477,INS0002656011,SCR,FF,YW6,MINOR,N,15,72.87,1288.1,232.8,0.8905
fender_gray_000912,val,fender,gray,SCR,0.197656,0.502083,0.02322,exact_3,0.0518,DEF0000147802,INS0002650276,SCR,RF,YW6,MINOR,N,15,448.27,370.6,417.8,0.8992
fender_gray_000912,val,fender,gray,PDR,0.786719,0.207639,0.001823,exact_3,0.1085,DEF0000080772,INS0002807013,PDR,RF,YW6,MINOR,Y,25,99.24,1796.9,156.8,0.9647
fender_gray_000912,val,fender,gray,SCR,0.655469,0.490278,0.01332,exact_3,0.0687,DEF0000089007,INS0002143674,SCR,FF,YW6,MINOR,Y,15,302.08,1366.5,438.3,0.9465
fender_green_000836,val,fender,green,PDR,0.791406,0.511806,0.003568,exact_2,0.0331,DEF0000000611,INS0002614183,PDR,RF,YW6,MINOR,N,25,378.78,1677.0,733.6,0.9265
fender_green_000958,val,fender,green,SCR,0.832812,0.930556,0.003615,exact_2,0.0317,DEF0000055269,INS0002397770,SCR,FF,YW6,MINOR,N,15,48.55,1748.7,787.6,0.9527
fender_green_000958,val,fender,green,DNT,0.664844,0.213889,0.01,exact_2,0.0532,DEF0000115306,INS0000881056,DNT,RF,C5G,MAJOR,Y,45,254.93,1458.1,109.7,0.882
fender_green_000958,val,fender,green,GAP,0.501172,0.350694,0.034248,exact_2,0.0651,DEF0000041946,INS0001520552,GAP,RF,SWP,CRITICAL,Y,60,492.71,1071.6,158.5,0.8959
fender_navy_000903,val,fender,navy,DNT,0.376563,0.206944,0.006601,exact_2,0.0413,DEF0000039337,INS0000845450,DNT,FF,YW6,MAJOR,Y,45,133.65,856.8,136.1,0.9779
fender_pearl_white_000801,val,fender,white,PBB,0.754297,0.278472,0.004762,exact_3,0.1085,DEF0000066010,INS0000885029,PBB,RF,P2W,MINOR,Y,30,326.9,1635.2,135.8,0.8903
fender_pearl_white_000935,val,fender,white,SCR,0.298828,0.102083,0.014252,exact_3,0.0768,DEF0000064737,INS0000800032,SCR,FF,P2W,MINOR,Y,15,354.09,491.0,137.0,0.9425
fender_pearl_white_000971,val,fender,white,DNT,0.182031,0.327778,0.006944,exact_3,0.0692,DEF0000163231,INS0002714764,DNT,RF,P2W,MAJOR,Y,45,138.08,293.3,285.9,0.9446
fender_pearl_white_000971,val,fender,white,DNT,0.783594,0.143056,0.016684,exact_3,0.1141,DEF0000006305,INS0000813004,DNT,RF,P2W,MAJOR,Y,45,490.3,1660.9,127.6,0.98
fender_red_000919,val,fender,red,PBB,0.630469,0.690278,0.005903,exact_3,0.1261,DEF0000164215,INS0000072743,PBB,FF,R4M,MINOR,N,30,476.91,1474.6,612.7,0.9519
fender_red_000919,val,fender,red,DNT,0.367188,0.35,0.01,exact_3,0.0729,DEF0000001726,INS0002720659,DNT,RF,R4M,MAJOR,Y,45,292.01,665.0,305.8,0.9682
fender_red_000955,val,fender,red,GAP,0.520703,0.46875,0.028727,exact_3,0.0625,DEF0000092126,INS0000921017,GAP,FF,R4M,CRITICAL,Y,60,375.05,1308.5,300.5,0.8834
fender_white_000846,val,fender,white,PBB,0.071094,0.279861,0.005046,exact_3,0.1174,DEF0000160684,INS0002456336,PBB,FF,P2W,MINOR,Y,30,340.24,146.8,92.0,0.9033
